DATE_TIME,DATE,TIME,Average of AMBIENT_TEMPERATURE,Average of MODULE_TEMPERATURE,Average of IRRADIATION,Average of DC_POWER,Average of AC_POWER,Average of DAILY_YIELD,Average of TOTAL_YIELD,DAILY_YIELD,TOTAL_YIELD
23-05-20 16:30,23-05-20,16:30:00,32.16037607,43.64397813,0.389096695,5514.954545,540.5573864,8033.819805,6916883.547,8033.819805,6916883.547
23-05-20 16:45,23-05-20,16:45:00,31.88587833,41.1847028,0.297883785,4040.875812,396.9771104,8153.465909,6917003.193,8153.465909,6917003.193
23-05-20 17:00,23-05-20,17:00:00,31.26597493,37.7911072,0.246215918,3313.864448,325.6685065,8244.296266,6917094.024,8244.296266,6917094.024
23-05-20 17:15,23-05-20,17:15:00,30.80819907,35.76615827,0.208118043,2802.415584,274.9590909,8318.941559,6917168.669,8318.941559,6917168.669
23-05-20 17:30,23-05-20,17:30:00,30.17164893,33.8750304,0.145127319,2031.69237,199.1768669,8378.898539,6917228.626,8378.898539,6917228.626
23-05-20 17:45,23-05-20,17:45:00,29.63169753,32.23251347,0.112240971,1568.487013,153.4046266,8421.988636,6917271.716,8421.988636,6917271.716
23-05-20 18:00,23-05-20,18:00:00,29.4934264,31.51618653,0.0927983,1303.094968,126.8945617,8457.686688,6917307.414,8457.686688,6917307.414
23-05-20 18:15,23-05-20,18:15:00,29.02422,29.90827521,0.041247225,574.411526,55.62751623,8481.131494,6917330.859,8481.131494,6917330.859
23-05-20 18:30,23-05-20,18:30:00,28.4694946,27.9880758,0.005057944,32.60551948,3.145048701,8487.564935,6917337.292,8487.564935,6917337.292
23-05-20 18:45,23-05-20,18:45:00,28.13610413,26.83467813,9.44E-05,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 19:00,23-05-20,19:00:00,27.82643613,26.21776333,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 19:15,23-05-20,19:15:00,27.58875313,25.79447813,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 19:30,23-05-20,19:30:00,27.35458573,25.6334656,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 19:45,23-05-20,19:45:00,27.17084367,25.5926656,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 20:00,23-05-20,20:00:00,26.9254904,25.39993487,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 20:15,23-05-20,20:15:00,26.74023647,25.1433514,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 20:30,23-05-20,20:30:00,26.542622,24.7157135,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 20:45,23-05-20,20:45:00,26.3805358,24.4444234,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 21:00,23-05-20,21:00:00,26.2500794,24.09205927,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 21:15,23-05-20,21:15:00,26.0939412,23.79168307,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 21:30,23-05-20,21:30:00,26.03558967,24.02270507,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 22:00,23-05-20,22:00:00,25.7736,23.732849,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 22:15,23-05-20,22:15:00,25.65490107,23.44927553,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 22:30,23-05-20,22:30:00,25.48866567,23.10393673,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 22:45,23-05-20,22:45:00,25.33885487,22.97926447,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 23:00,23-05-20,23:00:00,25.1337626,22.6813252,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 23:15,23-05-20,23:15:00,24.969698,22.49412027,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 23:30,23-05-20,23:30:00,24.83809343,22.50972636,0,0,0,8487.636364,6917337.364,8487.636364,6917337.364
23-05-20 23:45,23-05-20,23:45:00,24.81882947,22.46718547,0,0,0,7770.025974,6917337.364,7770.025974,6917337.364
24-05-20 0:00,24-05-20,0:00:00,24.6906805,22.17558057,0,0,0,309.4512987,6917337.364,309.4512987,6917337.364
24-05-20 0:15,24-05-20,0:15:00,24.53854767,21.8853208,0,0,0,0,6917337.364,0,6917337.364
24-05-20 0:30,24-05-20,0:30:00,24.32740287,21.63398227,0,0,0,0,6917337.364,0,6917337.364
24-05-20 0:45,24-05-20,0:45:00,24.2539612,21.66131587,0,0,0,0,6917337.364,0,6917337.364
24-05-20 1:00,24-05-20,1:00:00,24.2181986,21.77575673,0,0,0,0,6917337.364,0,6917337.364
24-05-20 1:15,24-05-20,1:15:00,24.21133627,21.765153,0,0,0,0,6917337.364,0,6917337.364
24-05-20 1:30,24-05-20,1:30:00,24.305967,22.21917064,0,0,0,0,6917337.364,0,6917337.364
24-05-20 1:45,24-05-20,1:45:00,24.47437553,22.92282107,0,0,0,0,6917337.364,0,6917337.364
24-05-20 2:00,24-05-20,2:00:00,24.56653033,23.14752193,0,0,0,0,6917337.364,0,6917337.364
24-05-20 2:15,24-05-20,2:15:00,24.6126954,22.74956053,0,0,0,0,6917337.364,0,6917337.364
24-05-20 2:30,24-05-20,2:30:00,24.40130207,22.16255073,0,0,0,0,6917337.364,0,6917337.364
24-05-20 2:45,24-05-20,2:45:00,24.0961324,21.32203767,0,0,0,0,6917337.364,0,6917337.364
24-05-20 3:00,24-05-20,3:00:00,24.0066,21.19337573,0,0,0,0,6917337.364,0,6917337.364
24-05-20 3:15,24-05-20,3:15:00,23.98470873,21.2534078,0,0,0,0,6917337.364,0,6917337.364
24-05-20 3:30,24-05-20,3:30:00,23.96986843,21.36453693,0,0,0,0,6917337.364,0,6917337.364
24-05-20 3:45,24-05-20,3:45:00,23.9593852,21.59707647,0,0,0,0,6917337.364,0,6917337.364
24-05-20 4:00,24-05-20,4:00:00,23.91781213,21.46754153,0,0,0,0,6917337.364,0,6917337.364
24-05-20 4:15,24-05-20,4:15:00,23.90087887,21.4937948,0,0,0,0,6917337.364,0,6917337.364
24-05-20 4:30,24-05-20,4:30:00,23.7752706,21.23782533,0,0,0,0,6917337.364,0,6917337.364
24-05-20 4:45,24-05-20,4:45:00,23.661442,20.761668,0,0,0,0,6917337.364,0,6917337.364
24-05-20 5:00,24-05-20,5:00:00,23.62378547,20.63524373,0,0,0,0,6917337.364,0,6917337.364
24-05-20 5:15,24-05-20,5:15:00,23.49081827,20.40563353,0,0,0,0,6917337.364,0,6917337.364
24-05-20 5:30,24-05-20,5:30:00,23.31950379,20.1904755,0,0,0,0,6917337.364,0,6917337.364
24-05-20 5:45,24-05-20,5:45:00,23.2451844,20.09380067,0.00061992,0,0,0,6917337.364,0,6917337.364
24-05-20 6:00,24-05-20,6:00:00,23.15111687,20.11391393,0.009617814,108.088474,10.4336039,0.678571429,6917338.042,0.678571429,6917338.042
24-05-20 6:15,24-05-20,6:15:00,23.35637213,20.837968,0.029113553,400.2654221,38.69366883,6.673701299,6917344.037,6.673701299,6917344.037
24-05-20 6:30,24-05-20,6:30:00,23.665861,22.09361387,0.052356912,743.8482143,72.11704546,20.07792208,6917357.441,20.07792208,6917357.441
24-05-20 6:45,24-05-20,6:45:00,24.0184102,23.685199,0.086237195,1191.961039,115.9378247,43.21428571,6917380.578,43.21428571,6917380.578
24-05-20 7:00,24-05-20,7:00:00,24.41668487,25.7537374,0.153685394,1765.188312,172.8828734,78.98863636,6917416.352,78.98863636,6917416.352
24-05-20 7:15,24-05-20,7:15:00,24.85792633,28.00296627,0.205239105,2435.571429,238.8409903,130.4237013,6917467.787,130.4237013,6917467.787
24-05-20 7:30,24-05-20,7:30:00,25.38981333,30.64478967,0.26604703,3208.86526,315.2611201,199.1306818,6917536.494,199.1306818,6917536.494
24-05-20 7:45,24-05-20,7:45:00,25.92083964,33.56302543,0.323376125,4002.279221,393.1078734,286.5511364,6917623.915,286.5511364,6917623.915
24-05-20 8:00,24-05-20,8:00:00,26.23174233,35.39754653,0.372736435,4804.956981,471.2207792,396.1103896,6917733.474,396.1103896,6917733.474
24-05-20 8:15,24-05-20,8:15:00,26.3079448,35.30504147,0.361205644,5228.188312,512.5006493,513.8189935,6917851.183,513.8189935,6917851.183
24-05-20 8:30,24-05-20,8:30:00,26.6822978,38.64299933,0.535740481,6971.836851,682.7644481,668.0633117,6918005.427,668.0633117,6918005.427
24-05-20 8:45,24-05-20,8:45:00,26.76338493,39.07146407,0.363704941,5189.521104,508.8203734,815.2053571,6918152.569,815.2053571,6918152.569
24-05-20 9:00,24-05-20,9:00:00,27.15253713,40.39757687,0.565662541,7541.143669,738.1929383,966.0974026,6918303.461,966.0974026,6918303.461
24-05-20 9:15,24-05-20,9:15:00,27.40404467,41.31692333,0.418877103,6865.868507,672.3329545,1141.005682,6918478.369,1141.005682,6918478.369
24-05-20 9:30,24-05-20,9:30:00,27.86412947,43.6938172,0.56387132,8179.335227,800.2708604,1335.92289,6918673.286,1335.92289,6918673.286
24-05-20 9:45,24-05-20,9:45:00,27.86592971,42.94935371,0.51719428,6300.107143,617.0616883,1515.051136,6918852.415,1515.051136,6918852.415
24-05-20 10:00,24-05-20,10:00:00,28.24258627,43.05883393,0.580464617,7257.344967,710.2408279,1678.690747,6919016.054,1678.690747,6919016.054
24-05-20 10:15,24-05-20,10:15:00,28.48883253,43.78831387,0.585474618,8464.868507,827.400487,1856.079545,6919193.443,1856.079545,6919193.443
24-05-20 10:30,24-05-20,10:30:00,28.98237107,47.528133,0.716702273,9347.205357,913.0534091,2079.33198,6919416.696,2079.33198,6919416.696
24-05-20 10:45,24-05-20,10:45:00,29.52840573,52.17277807,0.883387189,11700.78166,1141.614529,2334.685877,6919672.05,2334.685877,6919672.05
24-05-20 11:00,24-05-20,11:00:00,29.893628,56.5491456,0.775802707,10730.69237,1047.587338,2621.765422,6919959.129,2621.765422,6919959.129
24-05-20 11:15,24-05-20,11:15:00,30.16676853,54.67960167,0.867912751,11173.23782,1090.347565,2872.162338,6920209.526,2872.162338,6920209.526
24-05-20 11:30,24-05-20,11:30:00,30.64815267,58.19227473,0.958720827,11599.21185,1131.755844,3163.23539,6920500.599,3163.23539,6920500.599
24-05-20 11:45,24-05-20,11:45:00,31.08613807,57.58173707,0.856888655,11600.58523,1131.719399,3457.984578,6920795.348,3457.984578,6920795.348
24-05-20 12:00,24-05-20,12:00:00,30.96598713,58.3223184,0.966907858,11908.80195,1161.729221,3728.633117,6921065.997,3728.633117,6921065.997
24-05-20 12:15,24-05-20,12:15:00,31.85976967,60.33080693,0.975826763,12565.83036,1225.345292,4031.786526,6921369.15,4031.786526,6921369.15
24-05-20 12:30,24-05-20,12:30:00,31.85876867,60.43083147,0.948907113,11646.58847,1136.324594,4326.38474,6921663.748,4326.38474,6921663.748
24-05-20 12:45,24-05-20,12:45:00,32.2687516,61.34530853,0.942141783,12053.91396,1175.798133,4614.344968,6921951.709,4614.344968,6921951.709
24-05-20 13:00,24-05-20,13:00:00,32.5261004,61.74372393,0.939353365,12166.87825,1186.621834,4912.080357,6922249.444,4912.080357,6922249.444
24-05-20 13:15,24-05-20,13:15:00,32.84859033,60.95937107,0.919379874,11874.81818,1158.255925,5206.469156,6922543.833,5206.469156,6922543.833
24-05-20 13:30,24-05-20,13:30:00,33.08275936,61.57563136,0.793158236,9526.004058,930.1303572,5474.651786,6922812.015,5474.651786,6922812.015
24-05-20 13:45,24-05-20,13:45:00,33.32188727,57.5274762,0.847597544,11704.06656,1141.779383,5728.636364,6923066,5728.636364,6923066
24-05-20 14:00,24-05-20,14:00:00,33.68083073,59.17385453,0.833392598,8953.835227,875.1249188,5981.376623,6923318.74,5981.376623,6923318.74
24-05-20 14:15,24-05-20,14:15:00,33.55198987,58.27027193,0.832325577,10864.35552,1060.912581,6220.034091,6923557.398,6220.034091,6923557.398
24-05-20 14:30,24-05-20,14:30:00,33.78651527,56.12368147,0.666566569,8132.310877,795.1132305,6462.708604,6923800.072,6462.708604,6923800.072
24-05-20 14:45,24-05-20,14:45:00,33.41605233,52.4764444,0.678242495,9281.560065,907.6568182,6662.525974,6923999.89,6662.525974,6923999.89
24-05-20 15:00,24-05-20,15:00:00,33.7623494,52.985213,0.684700735,8751.084416,856.0930195,6878.844156,6924216.208,6878.844156,6924216.208
24-05-20 15:15,24-05-20,15:15:00,33.76130373,54.00686427,0.476600342,5958.073864,583.5797078,7068.882305,6924406.246,7068.882305,6924406.246
24-05-20 15:30,24-05-20,15:30:00,33.27972207,45.37474064,0.238672855,3876.806818,380.4034091,7188.600649,6924525.964,7188.600649,6924525.964
24-05-20 15:45,24-05-20,15:45:00,32.8169596,40.0954304,0.21446764,3060.664773,300.2556818,7275.337662,6924612.701,7275.337662,6924612.701
24-05-20 16:00,24-05-20,16:00:00,32.72800313,38.61097187,0.287300781,4199.571429,411.6309253,7352.225649,6924689.589,7352.225649,6924689.589
24-05-20 16:15,24-05-20,16:15:00,33.25120033,42.48199053,0.289585027,4004.394481,392.5967532,7468.614448,6924805.978,7468.614448,6924805.978
24-05-20 16:30,24-05-20,16:30:00,32.8292944,40.12470707,0.242544795,3494.675325,342.7141234,7559.022727,6924896.386,7559.022727,6924896.386
24-05-20 16:45,24-05-20,16:45:00,32.72574673,39.1215456,0.303546963,4037.367695,396.2172078,7644.234578,6924981.598,7644.234578,6924981.598
24-05-20 17:00,24-05-20,17:00:00,32.85508647,40.3697468,0.294731461,4000.795454,393.0890422,7744.747565,6925082.111,7744.747565,6925082.111
24-05-20 17:15,24-05-20,17:15:00,32.51563893,38.29546747,0.199998688,2630.446429,258.0987825,7826.745942,6925164.11,7826.745942,6925164.11
24-05-20 17:30,24-05-20,17:30:00,31.9316625,35.02001971,0.13731327,1740.848214,170.4356331,7879.719968,6925217.084,7879.719968,6925217.084
24-05-20 17:45,24-05-20,17:45:00,31.36695347,32.59263687,0.088127082,1091.063312,106.0606331,7913.896916,6925251.261,7913.896916,6925251.261
24-05-20 18:00,24-05-20,18:00:00,30.75914113,30.54561567,0.045607709,611.9813312,59.25478896,7934.551136,6925271.915,7934.551136,6925271.915
24-05-20 18:15,24-05-20,18:15:00,30.156077,29.0945292,0.026994183,372.9967533,36.04561688,7946.272727,6925283.636,7946.272727,6925283.636
24-05-20 18:30,24-05-20,18:30:00,29.6914124,28.06063633,0.01128363,149.9448052,14.47378247,7952.783279,6925290.147,7952.783279,6925290.147
24-05-20 18:45,24-05-20,18:45:00,29.19390867,27.26012787,0.001265866,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 19:00,24-05-20,19:00:00,28.8050252,26.64863687,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 19:15,24-05-20,19:15:00,28.41945813,26.3571066,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 19:30,24-05-20,19:30:00,28.04134036,26.15662057,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 19:45,24-05-20,19:45:00,27.72182007,25.95293373,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 20:00,24-05-20,20:00:00,27.46389373,26.05951547,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 20:15,24-05-20,20:15:00,27.12241393,25.59638287,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 20:30,24-05-20,20:30:00,26.93866167,25.4765034,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 20:45,24-05-20,20:45:00,26.813499,25.44114807,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 21:00,24-05-20,21:00:00,26.7214192,24.9726014,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 21:15,24-05-20,21:15:00,26.061617,23.8103068,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 21:30,24-05-20,21:30:00,25.32423829,23.21858671,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 21:45,24-05-20,21:45:00,25.05556433,23.1519184,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 22:00,24-05-20,22:00:00,24.84250287,23.14363193,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 22:15,24-05-20,22:15:00,24.7625794,23.2487568,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 22:30,24-05-20,22:30:00,24.6506064,23.19892173,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 22:45,24-05-20,22:45:00,24.4036906,23.26634107,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 23:00,24-05-20,23:00:00,24.30899047,23.1665956,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 23:15,24-05-20,23:15:00,24.17554313,22.93040773,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 23:30,24-05-20,23:30:00,24.16959721,22.92681036,0,0,0,7954.045455,6925291.409,7954.045455,6925291.409
24-05-20 23:45,24-05-20,23:45:00,23.77793187,22.76066687,0,0,0,7319.62987,6925291.409,7319.62987,6925291.409
25-05-20 0:00,25-05-20,0:00:00,23.52398087,22.53725387,0,0,0,236.9853896,6925291.409,236.9853896,6925291.409
25-05-20 0:15,25-05-20,0:15:00,23.57631227,22.5190776,0,0,0,0,6925291.409,0,6925291.409
25-05-20 0:30,25-05-20,0:30:00,23.79398807,22.6662274,0,0,0,0,6925291.409,0,6925291.409
25-05-20 0:45,25-05-20,0:45:00,23.82386273,22.74333293,0,0,0,0,6925291.409,0,6925291.409
25-05-20 1:00,25-05-20,1:00:00,23.81315727,22.72366927,0,0,0,0,6925291.409,0,6925291.409
25-05-20 1:15,25-05-20,1:15:00,23.8431722,22.72266247,0,0,0,0,6925291.409,0,6925291.409
25-05-20 1:30,25-05-20,1:30:00,23.7696665,22.55624171,0,0,0,0,6925291.409,0,6925291.409
25-05-20 1:45,25-05-20,1:45:00,23.74944667,22.52036333,0,0,0,0,6925291.409,0,6925291.409
25-05-20 2:00,25-05-20,2:00:00,23.74525333,22.56290467,0,0,0,0,6925291.409,0,6925291.409
25-05-20 2:15,25-05-20,2:15:00,23.7231018,22.5175476,0,0,0,0,6925291.409,0,6925291.409
25-05-20 2:30,25-05-20,2:30:00,23.66042487,22.52868047,0,0,0,0,6925291.409,0,6925291.409
25-05-20 2:45,25-05-20,2:45:00,23.56479287,22.4498474,0,0,0,0,6925291.409,0,6925291.409
25-05-20 3:00,25-05-20,3:00:00,23.53508313,22.328715,0,0,0,0,6925291.409,0,6925291.409
25-05-20 3:15,25-05-20,3:15:00,23.55293973,22.28171787,0,0,0,0,6925291.409,0,6925291.409
25-05-20 3:30,25-05-20,3:30:00,23.5656494,22.25478333,0,0,0,0,6925291.409,0,6925291.409
25-05-20 3:45,25-05-20,3:45:00,23.53911914,22.20156636,0,0,0,0,6925291.409,0,6925291.409
25-05-20 4:00,25-05-20,4:00:00,23.4719544,22.1696574,0,0,0,0,6925291.409,0,6925291.409
25-05-20 4:15,25-05-20,4:15:00,23.386021,22.07391967,0,0,0,0,6925291.409,0,6925291.409
25-05-20 4:30,25-05-20,4:30:00,23.4240112,22.17654227,0,0,0,0,6925291.409,0,6925291.409
25-05-20 4:45,25-05-20,4:45:00,23.45262647,22.16496173,0,0,0,0,6925291.409,0,6925291.409
25-05-20 5:00,25-05-20,5:00:00,23.35825587,21.58138833,0,0,0,0,6925291.409,0,6925291.409
25-05-20 5:15,25-05-20,5:15:00,23.18258253,21.20090727,0,0,0,0,6925291.409,0,6925291.409
25-05-20 5:30,25-05-20,5:30:00,23.065572,20.99004933,0,0,0,0,6635010,0,6635010
25-05-20 6:00,25-05-20,6:00:00,22.90438138,21.01892315,0.01427183,0,0,0,6973862.7,0,6973862.7
25-05-20 6:15,25-05-20,6:15:00,23.01654486,21.45331457,0.033140704,409.9496753,39.64269481,2.983766234,6925294.393,2.983766234,6925294.393
25-05-20 6:30,25-05-20,6:30:00,23.31243287,22.07806387,0.050611544,722.3668831,70.02475649,16.41801948,6925307.827,16.41801948,6925307.827
25-05-20 6:45,25-05-20,6:45:00,23.51573693,22.768512,0.083218589,1176.62013,114.4335227,39.14448052,6925330.554,39.14448052,6925330.554
25-05-20 7:00,25-05-20,7:00:00,23.78894047,23.57560827,0.148654634,1725.631493,168.968263,73.82305195,6925365.232,73.82305195,6925365.232
25-05-20 7:15,25-05-20,7:15:00,24.0009094,25.62175893,0.203633949,2440.326299,239.3269481,124.713474,6925416.123,124.713474,6925416.123
25-05-20 7:30,25-05-20,7:30:00,24.3116068,28.33232007,0.202892965,2747.045455,269.6,189.8571429,6925481.266,189.8571429,6925481.266
25-05-20 7:45,25-05-20,7:45:00,24.44554647,30.010496,0.281274971,3617.005682,355.1090909,264.4261364,6925555.835,264.4261364,6925555.835
25-05-20 8:00,25-05-20,8:00:00,24.68875133,31.77211313,0.242093163,3484.292208,341.8909091,356.4025974,6925647.812,356.4025974,6925647.812
25-05-20 8:15,25-05-20,8:15:00,24.93150013,34.9920044,0.444573009,5902.4375,578.3863636,468.6761364,6925760.108,468.6761364,6925760.108
25-05-20 8:30,25-05-20,8:30:00,25.73379057,40.25765564,0.504731108,6674.694805,653.7863636,622.1883117,6925913.597,622.1883117,6925913.597
25-05-20 8:45,25-05-20,8:45:00,26.3876404,43.30431733,0.557017175,7423.767045,726.8630682,795.6363636,6926087.045,795.6363636,6926087.045
25-05-20 9:00,25-05-20,9:00:00,26.97056067,45.55024,0.618225763,8257.363636,808.1292208,988.1038961,6926279.513,988.1038961,6926279.513
25-05-20 9:15,25-05-20,9:15:00,27.71488233,48.363682,0.670448718,8921.3125,872.80625,1198.977273,6926490.386,1198.977273,6926490.386
25-05-20 9:30,25-05-20,9:30:00,28.17348427,49.310594,0.714761605,9510.824675,930.1902597,1424.74026,6926716.149,1424.74026,6926716.149
25-05-20 9:45,25-05-20,9:45:00,28.5507568,51.14308473,0.763036357,10094.31169,986.9493507,1661.910714,6926953.32,1661.910714,6926953.32
25-05-20 10:00,25-05-20,10:00:00,28.6851826,52.74471267,0.802427213,10496.36607,1026.001948,1914.956169,6927206.365,1914.956169,6927206.365
25-05-20 10:15,25-05-20,10:15:00,29.21775093,53.5014138,0.834156639,10494.23701,1025.462338,2168.79789,6927460.207,2168.79789,6927460.207
25-05-20 10:30,25-05-20,10:30:00,29.56794647,55.37232273,0.862766473,11178.57549,1091.53125,2432.489448,6927723.899,2432.489448,6927723.899
25-05-20 10:45,25-05-20,10:45:00,29.84079429,58.03428871,0.891731504,11630.76623,1134.741721,2709.681006,6928001.09,2709.681006,6928001.09
25-05-20 11:00,25-05-20,11:00:00,30.38230993,59.35841487,0.913182093,11877.93994,1158.538555,2998.071429,6928289.481,2998.071429,6928289.481
25-05-20 11:15,25-05-20,11:15:00,30.98658047,60.1309834,0.928844529,12062.88474,1176.436607,3288.356331,6928579.765,3288.356331,6928579.765
25-05-20 11:30,25-05-20,11:30:00,31.03626907,60.58494867,0.947984686,12276.34416,1197.121591,3586.654221,6928878.063,3586.654221,6928878.063
25-05-20 11:45,25-05-20,11:45:00,31.56218267,58.13640527,0.958795863,12483.78003,1217.251055,3886.827922,6929178.237,3886.827922,6929178.237
25-05-20 12:00,25-05-20,12:00:00,31.59730213,58.96815807,0.965225899,12499.33847,1218.755682,4193.663149,6929485.072,4193.663149,6929485.072
25-05-20 12:15,25-05-20,12:15:00,32.02379753,58.25814227,0.970586436,12592.08442,1227.787013,4498.467532,6929789.877,4498.467532,6929789.877
25-05-20 12:30,25-05-20,12:30:00,32.30198567,58.66611747,0.966616829,12564.84659,1225.134091,4805.517045,6930096.926,4805.517045,6930096.926
25-05-20 12:45,25-05-20,12:45:00,32.3679245,60.75254,0.960006299,12447.59091,1213.744156,5111.298701,6930402.708,5111.298701,6930402.708
25-05-20 13:00,25-05-20,13:00:00,32.78869213,60.10255927,0.945328505,12292.22727,1198.678977,5414.607955,6930706.017,5414.607955,6930706.017
25-05-20 13:15,25-05-20,13:15:00,33.25482186,60.86849729,0.913050096,11928.03355,1163.293939,5713.838745,6931005.248,5713.838745,6931005.248
25-05-20 13:30,25-05-20,13:30:00,33.4319154,60.25882147,0.865835723,11401.59416,1113.105844,5997.155844,6931288.565,5997.155844,6931288.565
25-05-20 13:45,25-05-20,13:45:00,33.4819584,59.38402527,0.879347218,11634.65503,1135.120617,6277.974838,6931569.384,6277.974838,6931569.384
25-05-20 14:00,25-05-20,14:00:00,33.32365333,58.80879913,0.860723365,11383.25081,1111.184821,6556.892857,6931848.302,6556.892857,6931848.302
25-05-20 14:15,25-05-20,14:15:00,33.5405356,59.1779296,0.799901935,10534.7776,1029.751948,6826.67776,6932118.087,6826.67776,6932118.087
25-05-20 14:30,25-05-20,14:30:00,33.7554728,56.66007293,0.743142924,10121.73133,989.5306006,7080.495942,6932371.905,7080.495942,6932371.905
25-05-20 14:45,25-05-20,14:45:00,34.09684771,54.98997743,0.760303092,9376.719156,916.9702922,7314.76461,6932606.174,7314.76461,6932606.174
25-05-20 15:00,25-05-20,15:00:00,34.38259667,57.54735093,0.754912153,10099.92208,987.4981331,7550.246753,6932841.656,7550.246753,6932841.656
25-05-20 15:15,25-05-20,15:15:00,34.23293673,54.87144167,0.677356737,8880.358766,868.7804383,7785.683442,6933077.093,7785.683442,6933077.093
25-05-20 15:30,25-05-20,15:30:00,34.278066,49.94577213,0.504949281,7893.991071,772.6325487,7983.806818,6933275.248,7983.806818,6933275.248
25-05-20 15:45,25-05-20,15:45:00,34.62947793,50.88533153,0.629445343,8508.495942,832.5851461,8192.394481,6933483.804,8192.394481,6933483.804
25-05-20 16:00,25-05-20,16:00:00,34.7056704,51.99498913,0.551405086,7667.707792,750.612987,8392.993506,6933684.403,8392.993506,6933684.403
25-05-20 16:15,25-05-20,16:15:00,34.31009747,46.1497108,0.306095652,4323.130682,424.4227273,8533.875,6933825.284,8533.875,6933825.284
25-05-20 16:30,25-05-20,16:30:00,33.7051188,39.0915042,0.133736274,1975.746753,193.5805195,8615.785714,6933907.195,8615.785714,6933907.195
25-05-20 16:45,25-05-20,16:45:00,32.85124421,34.75786921,0.087811558,1327.090909,129.1352273,8653.357955,6933944.767,8653.357955,6933944.767
25-05-20 17:00,25-05-20,17:00:00,32.63336773,33.21449167,0.075544088,1132.051948,110.0551948,8683.188312,6933974.597,8683.188312,6933974.597
25-05-20 17:15,25-05-20,17:15:00,32.45497007,32.52092453,0.067454052,973.4772727,94.56931818,8709.403409,6934000.813,8709.403409,6934000.813
25-05-20 17:30,25-05-20,17:30:00,32.2224836,31.91202193,0.050618351,698.3571429,67.66688312,8729.961039,6934021.37,8729.961039,6934021.37
25-05-20 17:45,25-05-20,17:45:00,30.90656127,30.83225113,0.036754939,487.4342532,47.14342533,8743.443994,6934034.853,8743.443994,6934034.853
25-05-20 18:00,25-05-20,18:00:00,29.40557853,28.88499353,0.032407943,430.8887987,41.65673701,8755.238636,6934046.648,8755.238636,6934046.648
25-05-20 18:15,25-05-20,18:15:00,28.77471533,27.36364733,0.016571363,225.6152597,21.78319805,8763.210227,6934054.619,8763.210227,6934054.619
25-05-20 18:30,25-05-20,18:30:00,27.8907064,26.16618667,0.003801943,33.90746753,3.271103896,8766.325487,6934057.735,8766.325487,6934057.735
25-05-20 18:45,25-05-20,18:45:00,27.1471252,25.1309936,4.99E-05,0,0,8766.454545,6934057.864,8766.454545,6934057.864
25-05-20 19:00,25-05-20,19:00:00,26.84466329,24.81299036,0,0,0,8766.454545,6934057.864,8766.454545,6934057.864
25-05-20 19:15,25-05-20,19:15:00,26.80380247,24.55861207,0,0,0,8766.454545,6934057.864,8766.454545,6934057.864
